arquivo,estrutura,texto_original,codigo,descricao,dimensoes,largura,altura,profundidade,quantidade,unidade,material,area_m2,tipo,dimensao1,dimensao2
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"01: VERIFICAR COM O ORGÃO COMPETENTE DO MUNICIPIO A QUESTÃO DA INCLUSÃO AO
PORTADOR DE NECESSIDADES ESPECIAIS EM RELAÇÃO AO PROJETO ARQUITETÔNICO",,,,,,,01,,": VERIFICAR COM O ORGÃO COMPETENTE DO MUNICIPIO A QUESTÃO DA INCLUSÃO AO
PORTADOR DE NECESSIDADES ESPECIAIS EM RELAÇÃO AO PROJETO ARQUITETÔNICO",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"02: A ROYAL FACE NÃO SE RESPONSABILIZA POR PROBLEMAS ESTRUTURAIS/ELÉTRICOS/
/HIDRÁULICOS DURANTE A OBRA",,,,,,,02,,": A ROYAL FACE NÃO SE RESPONSABILIZA POR PROBLEMAS ESTRUTURAIS/ELÉTRICOS/
/HIDRÁULICOS DURANTE A OBRA",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,03: A ROYAL FACE NÃO SE RESPONSABILIZA POR MEDIDAS ERRADAS,,,,,,,03,,: A ROYAL FACE NÃO SE RESPONSABILIZA POR MEDIDAS ERRADAS,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"90m (CONFERIR ALTURA NO LOCAL);
- VOLTAGEM DA PARTE ELÉTRICA DEVE SER CONFORME CADA REGIÃO DA INSTALAÇÃO DACLÍNICA OU APARELHAGEM NECESSÁRIA
- PARA A INSTALAÇÃO DO AR CONDICIONADO",,,,,,,90,,"m (CONFERIR ALTURA NO LOCAL);
- VOLTAGEM DA PARTE ELÉTRICA DEVE SER CONFORME CADA REGIÃO DA INSTALAÇÃO DACLÍNICA OU APARELHAGEM NECESSÁRIA
- PARA A INSTALAÇÃO DO AR CONDICIONADO",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,6L LUXENSEXTERNO - TINTA ESMALTE CORAL CORALIT FOSCO 3,,,,,,,6,,L LUXENSEXTERNO - TINTA ESMALTE CORAL CORALIT FOSCO 3,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,6L - PRETOINTERNO - A TINTA CREME BATIDO (CÓD,,,,,,,6,,L - PRETOINTERNO - A TINTA CREME BATIDO (CÓD,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,15YY57/150,,,,,,,15,,YY57/150,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,15 CM  DE ALTURA,,,,,,,15,,CM  DE ALTURA,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"1POLTRONA  DE ESPERA PARA PACIENTES NA COR PRETA
2TV DE LCD  TAMANHO MIN 32''
3BALCÃO DE ATENDIMENTO EM MDF COM GAVETEIROS NAS CORES PADRÃO DA FRANQUIA
4APARADOR  ESPELHADO COM VEGETAÇÃO E ESPELHO BISOTÊ
5CADEIRA POLTRONA
6CADEIRA COM RODINHAS COR PRETA
7MACA HIDRAÚLICA
8MOCHO
CADEIRA DE PROCEDIMENTOS 9
10MESA
11ARMÁRIO + BANCO+ESPEHO COM BISOTÊ
GAVETEIRO VOLANTE 12
ARMÁRIO ESTOQUE 13
14ARMÁRIO SUSPENSO
ARMÁRIO FICHEIRO ALTO 15
16ARMÁRIO BAIXO
BEBEDOURO 17
18FRIGOBAR BRASTEMP 76 LITROS PRETO OU BRANCO
19 BANCADA (P",,,,,,,1,,"POLTRONA  DE ESPERA PARA PACIENTES NA COR PRETA
2TV DE LCD  TAMANHO MIN 32''
3BALCÃO DE ATENDIMENTO EM MDF COM GAVETEIROS NAS CORES PADRÃO DA FRANQUIA
4APARADOR  ESPELHADO COM VEGETAÇÃO E ESPELHO BISOTÊ
5CADEIRA POLTRONA
6CADEIRA COM RODINHAS COR PRETA
7MACA HIDRAÚLICA
8MOCHO
CADEIRA DE PROCEDIMENTOS 9
10MESA
11ARMÁRIO + BANCO+ESPEHO COM BISOTÊ
GAVETEIRO VOLANTE 12
ARMÁRIO ESTOQUE 13
14ARMÁRIO SUSPENSO
ARMÁRIO FICHEIRO ALTO 15
16ARMÁRIO BAIXO
BEBEDOURO 17
18FRIGOBAR BRASTEMP 76 LITROS PRETO OU BRANCO
19 BANCADA (P",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"20
21legenda de equipamentos
ESPELHO 22

--- PÁGINA 4 ---
PM80PM80PM80PM80PM90A
PM80
PM80
PM80PM70PM80PM70PM80RECEPÇÃO
A: 28",,,,,,,20,,"21legenda de equipamentos
ESPELHO 22

--- PÁGINA 4 ---
PM80PM80PM80PM80PM90A
PM80
PM80
PM80PM70PM80PM70PM80RECEPÇÃO
A: 28",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"48m²AVALIAÇÃO E ATENDIMENTO 01
A: 9",,,,,,,48,,"m²AVALIAÇÃO E ATENDIMENTO 01
A: 9",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"68m²PNE
A: 4",,,,,,,68,,"m²PNE
A: 4",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"26m²
ATENDIMENTO 02
A: 6",,,,,,,26,,"m²
ATENDIMENTO 02
A: 6",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"44m²
MACA HIDRÁULICA A: 6",,,,,,,44,,"m²
MACA HIDRÁULICA A: 6",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,05m²A: 6,,,,,,,05,,m²A: 6,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"33m²DML
A: 7",,,,,,,33,,"m²DML
A: 7",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"85m²
COPA
A: 7",,,,,,,85,,"m²
COPA
A: 7",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"62m²
ESTOQUE
A: 6",,,,,,,62,,"m²
ESTOQUE
A: 6",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"12m²
ESCRITÓRIO
A: 8",,,,,,,12,,"m²
ESCRITÓRIO
A: 8",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"15m²
CARNÊ
A: 5",,,,,,,15,,"m²
CARNÊ
A: 5",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"43m²CORREDOR
A: 17",,,,,,,43,,"m²CORREDOR
A: 17",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"92m²
ESC",,,,,,,92,,"m²
ESC",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,01PLANTA ILUMINAÇÃO E GESSO - 149,,,,,,,01,,PLANTA ILUMINAÇÃO E GESSO - 149,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"95m²
1:100223
117
1515
145169
3721515 1715
1515
246
16226
10236
10240
10390
10334 24
297
1342 276
1546610
16010
24010
1241575
80
8610
16113
30613104SS S S S SS S SS SS
137 13755 144 89 89 89180 1807025
50 5001 01
01
180 180178 89 91359 180 180
195 98 98124 124
170 17080 80170 85 85120 12090 170105 105
80 80113 133153 77 77
99 116134 116134 115
151 151
200 196 196 196 196 19664 66
66134 67 67
120 120129 64 64118 118128 64 64113 113130 65 65
116 124
02 02 02
02 02 0202
01",,,,,,,95,,"m²
1:100223
117
1515
145169
3721515 1715
1515
246
16226
10236
10240
10390
10334 24
297
1342 276
1546610
16010
24010
1241575
80
8610
16113
30613104SS S S S SS S SS SS
137 13755 144 89 89 89180 1807025
50 5001 01
01
180 180178 89 91359 180 180
195 98 98124 124
170 17080 80170 85 85120 12090 170105 105
80 80113 133153 77 77
99 116134 116134 115
151 151
200 196 196 196 196 19664 66
66134 67 67
120 120129 64 64118 118128 64 64113 113130 65 65
116 124
02 02 02
02 02 0202
01",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,02,,,,,,,0,,2,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"03
PAREDE EXISTENTE
PAREDE À CONSTRUIRLEGENDA:
PAREDE À DEMOLIR
03040506070809101112131415
20
20
20
20
20
20
20
20
20
2020
202020
202020
20
20
20
20
20
S16
PM80S102 84COMERCIAL
A: 5",,,,,,,03,,"PAREDE EXISTENTE
PAREDE À CONSTRUIRLEGENDA:
PAREDE À DEMOLIR
03040506070809101112131415
20
20
20
20
20
20
20
20
20
2020
202020
202020
20
20
20
20
20
S16
PM80S102 84COMERCIAL
A: 5",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"76m²
04040404
0505
0607 0708 080910 10111212
13 1314
14151516
ROYAL FACE - SETE LAGOAS
PLANTA CONSTRUÇÃO/ ILUMINAÇÃO E GESSO- TODOS OS PROJETOS DETALHADOS SÃO FEITOS COM BASE EM UM PROJETO MODELO",,,,,,,76,,"m²
04040404
0505
0607 0708 080910 10111212
13 1314
14151516
ROYAL FACE - SETE LAGOAS
PLANTA CONSTRUÇÃO/ ILUMINAÇÃO E GESSO- TODOS OS PROJETOS DETALHADOS SÃO FEITOS COM BASE EM UM PROJETO MODELO",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"90m (CONFERIR ALTURA NO LOCAL);
- VOLTAGEM DA PARTE ELÉTRICA DEVE SER CONFORME CADA REGIÃO DA INSTALAÇÃO DA
CLÍNICA OU APARELHAGEM NECESSÁRIA (CONFIRMAR ANTES DA EXECUÇÃO);
- PARA A INSTALAÇÃO DO AR CONDICIONADO",,,,,,,90,,"m (CONFERIR ALTURA NO LOCAL);
- VOLTAGEM DA PARTE ELÉTRICA DEVE SER CONFORME CADA REGIÃO DA INSTALAÇÃO DA
CLÍNICA OU APARELHAGEM NECESSÁRIA (CONFIRMAR ANTES DA EXECUÇÃO);
- PARA A INSTALAÇÃO DO AR CONDICIONADO",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"4000k
4000k
3000k
3000kPLAFON DE LED
PENDENTE
PLAFON DE LED
LUSTRES04000k
4000kPERFIL DE LED
TUBOLAR
MÓDULO INTERRUPTOR
VENTOKIT
TABICA 3mm4000k PLAFON DE LED32W
24W
15WFIGURATEMPERATURA
DA CORPOTÊNCIA
(Watts)TIPO DE ILIMINAÇÃO FIGURATEMPERATURA
DA CORTIPO DE ILIMINAÇÃO/ GESSO
OBSERVAÇÕES FORRO DE GESSO E ILUMINAÇÃO
- O FORRO DEVE SER DE GESSO ACARTONADO INSTALADO COM TABICA DE 30mm
- A ALTURA DO PÉ DIREITO RECOMENDADO NA RECEPÇÃO É DE 3",,,,,,,4000,,"k
4000k
3000k
3000kPLAFON DE LED
PENDENTE
PLAFON DE LED
LUSTRES04000k
4000kPERFIL DE LED
TUBOLAR
MÓDULO INTERRUPTOR
VENTOKIT
TABICA 3mm4000k PLAFON DE LED32W
24W
15WFIGURATEMPERATURA
DA CORPOTÊNCIA
(Watts)TIPO DE ILIMINAÇÃO FIGURATEMPERATURA
DA CORTIPO DE ILIMINAÇÃO/ GESSO
OBSERVAÇÕES FORRO DE GESSO E ILUMINAÇÃO
- O FORRO DEVE SER DE GESSO ACARTONADO INSTALADO COM TABICA DE 30mm
- A ALTURA DO PÉ DIREITO RECOMENDADO NA RECEPÇÃO É DE 3",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"10 (QUANDO NÃO FOR POSSÍVEL
ATINGIR A ALTURA RECOMENDADA DEIXAR O MAIS PRÓXIMO)
- A ALTURA DO PÉ DIREITO RECOMENDADO NOS DEMAIS AMBIENTES É DE 2",,,,,,,10,,"(QUANDO NÃO FOR POSSÍVEL
ATINGIR A ALTURA RECOMENDADA DEIXAR O MAIS PRÓXIMO)
- A ALTURA DO PÉ DIREITO RECOMENDADO NOS DEMAIS AMBIENTES É DE 2",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"90 METROS (QUANDO
NÃO FOR POSSÍVEL ATINGIR A ALTURA RECOMENDADA DEIXAR O MAIS PRÓXIMO)
- INSTALAÇÃO DE VENTOKIT EM TODOS OS AMBIENTES;
- CASO O IMÓVEL JÁ TENHA ILUMINAÇÃO LOCAL",,,,,,,90,,"METROS (QUANDO
NÃO FOR POSSÍVEL ATINGIR A ALTURA RECOMENDADA DEIXAR O MAIS PRÓXIMO)
- INSTALAÇÃO DE VENTOKIT EM TODOS OS AMBIENTES;
- CASO O IMÓVEL JÁ TENHA ILUMINAÇÃO LOCAL",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"3000k SPOT DICRÓICAFORRO DE GESSO4000k PLAFON DE LED 15WPISO VINILICO  OU PORCELANATO AMADEIRADO EM TONS CLAROS
 TODO O FORRO DEVE SER PINTADO COM TINTA ACRÍLICA FOSCO PREMIUM BRANCO NEVE 3",,,,,,,3000,,"k SPOT DICRÓICAFORRO DE GESSO4000k PLAFON DE LED 15WPISO VINILICO  OU PORCELANATO AMADEIRADO EM TONS CLAROS
 TODO O FORRO DEVE SER PINTADO COM TINTA ACRÍLICA FOSCO PREMIUM BRANCO NEVE 3",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,6L LUXENSEXTERNO - TINTA ESMALTE CORAL CORALIT FOSCO 3,,,,,,,6,,L LUXENSEXTERNO - TINTA ESMALTE CORAL CORALIT FOSCO 3,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,6L - PRETOINTERNO - A TINTA CREME BATIDO (CÓD,,,,,,,6,,L - PRETOINTERNO - A TINTA CREME BATIDO (CÓD,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,15YY57/150,,,,,,,15,,YY57/150,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,15 CM  DE ALTURA,,,,,,,15,,CM  DE ALTURA,,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"1POLTRONA  DE ESPERA PARA PACIENTES NA COR PRETA
2TV DE LCD  TAMANHO MIN 32''
3BALCÃO DE ATENDIMENTO EM MDF COM GAVETEIROS NAS CORES PADRÃO DA FRANQUIA
4APARADOR  ESPELHADO COM VEGETAÇÃO E ESPELHO BISOTÊ
5CADEIRA POLTRONA
6CADEIRA COM RODINHAS COR PRETA
7MACA HIDRAÚLICA
8MOCHO
CADEIRA DE PROCEDIMENTOS 9
10MESA
11ARMÁRIO + BANCO+ESPEHO COM BISOTÊ
GAVETEIRO VOLANTE 12
ARMÁRIO ESTOQUE 13
14ARMÁRIO SUSPENSO
ARMÁRIO FICHEIRO ALTO 15
16ARMÁRIO BAIXO
BEBEDOURO 17
18FRIGOBAR BRASTEMP 76 LITROS PRETO OU BRANCO
19 BANCADA (P",,,,,,,1,,"POLTRONA  DE ESPERA PARA PACIENTES NA COR PRETA
2TV DE LCD  TAMANHO MIN 32''
3BALCÃO DE ATENDIMENTO EM MDF COM GAVETEIROS NAS CORES PADRÃO DA FRANQUIA
4APARADOR  ESPELHADO COM VEGETAÇÃO E ESPELHO BISOTÊ
5CADEIRA POLTRONA
6CADEIRA COM RODINHAS COR PRETA
7MACA HIDRAÚLICA
8MOCHO
CADEIRA DE PROCEDIMENTOS 9
10MESA
11ARMÁRIO + BANCO+ESPEHO COM BISOTÊ
GAVETEIRO VOLANTE 12
ARMÁRIO ESTOQUE 13
14ARMÁRIO SUSPENSO
ARMÁRIO FICHEIRO ALTO 15
16ARMÁRIO BAIXO
BEBEDOURO 17
18FRIGOBAR BRASTEMP 76 LITROS PRETO OU BRANCO
19 BANCADA (P",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,quantidade_material,"20
21legenda de equipamentos
ESPELHO 22",,,,,,,20,,"21legenda de equipamentos
ESPELHO 22",,,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 28,48m²",,,,,,,,,,"28,48",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 9,68m²",,,,,,,,,,"9,68",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 3,94m²",,,,,,,,,,"3,94",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,44m²",,,,,,,,,,"6,44",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,05m²",,,,,,,,,,"6,05",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,76m²",,,,,,,,,,"5,76",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,33m²",,,,,,,,,,"6,33",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,50m²",,,,,,,,,,"7,50",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,05m²",,,,,,,,,,"7,05",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,12m²",,,,,,,,,,"6,12",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 8,15m²",,,,,,,,,,"8,15",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,43m²",,,,,,,,,,"5,43",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 17,92m²",,,,,,,,,,"17,92",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 28,48m²",,,,,,,,,,"28,48",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 9,68m²",,,,,,,,,,"9,68",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 4,26m²",,,,,,,,,,"4,26",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,44m²",,,,,,,,,,"6,44",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,05m²",,,,,,,,,,"6,05",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,33m²",,,,,,,,,,"6,33",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,85m²",,,,,,,,,,"7,85",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,62m²",,,,,,,,,,"7,62",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,12m²",,,,,,,,,,"6,12",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 8,15m²",,,,,,,,,,"8,15",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,43m²",,,,,,,,,,"5,43",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 17,92m²",,,,,,,,,,"17,92",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,76m²",,,,,,,,,,"5,76",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 28,48m²",,,,,,,,,,"28,48",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 9,68m²",,,,,,,,,,"9,68",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 4,26m²",,,,,,,,,,"4,26",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,44m²",,,,,,,,,,"6,44",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,05m²",,,,,,,,,,"6,05",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,33m²",,,,,,,,,,"6,33",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,85m²",,,,,,,,,,"7,85",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,62m²",,,,,,,,,,"7,62",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,12m²",,,,,,,,,,"6,12",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 8,15m²",,,,,,,,,,"8,15",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,43m²",,,,,,,,,,"5,43",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 17,92m²",,,,,,,,,,"17,92",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,76m²",,,,,,,,,,"5,76",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 28,48m²",,,,,,,,,,"28,48",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 9,68m²",,,,,,,,,,"9,68",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 4,26m²",,,,,,,,,,"4,26",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,44m²",,,,,,,,,,"6,44",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,05m²",,,,,,,,,,"6,05",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,33m²",,,,,,,,,,"6,33",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,85m²",,,,,,,,,,"7,85",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 7,62m²",,,,,,,,,,"7,62",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 6,12m²",,,,,,,,,,"6,12",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 8,15m²",,,,,,,,,,"8,15",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,43m²",,,,,,,,,,"5,43",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 17,92m²",,,,,,,,,,"17,92",,,
RF_SETE_LAGOAS_EXECUTIVO_R02.pdf,areas,"A: 5,76m²",,,,,,,,,,"5,76",,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"1 ---
2",,,,,,,1,,"--
2",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,58 ,,,,,,,58,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,51 1,,,,,,,51,,1,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,032,,,,,,,03,,2,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,06 3,,,,,,,06,,3,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,50 2,,,,,,,50,,2,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,06 ,,,,,,,06,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"43
",,,,,,,43,,"
",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,19 ,,,,,,,19,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,75 ,,,,,,,75,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,79 ,,,,,,,79,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,79 ,,,,,,,79,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,79 ,,,,,,,79,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,10,,,,,,,1,,0,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"05
",,,,,,,05,,"
",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,10,,,,,,,1,,0,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,98 ,,,,,,,98,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,97 ,,,,,,,97,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,97 ,,,,,,,97,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,97 ,,,,,,,97,, ,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"43
ESC",,,,,,,43,,ESC,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"01FACHADA 
1:50
4",,,,,,,01,,"FACHADA 
1:50
4",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"12
PORTA DE
VIDROVIDROS EXISTENTES VIDRO
EXISTENTEVIDRO
EXISTENTEVIDRO
EXISTENTEVEGETAÇÃO ARTIFICIAL
APLICADA NA FACHADA
ESTRUTURA DE FERRO
PARA FIXAÇÃO
TODA PAREDE EXTERNA
PINTADA DE PRETO
RIPADO IMITANDO
MADEIRA
PASTILHA DOURADA
PASTILHART REF",,,,,,,12,,"PORTA DE
VIDROVIDROS EXISTENTES VIDRO
EXISTENTEVIDRO
EXISTENTEVIDRO
EXISTENTEVEGETAÇÃO ARTIFICIAL
APLICADA NA FACHADA
ESTRUTURA DE FERRO
PARA FIXAÇÃO
TODA PAREDE EXTERNA
PINTADA DE PRETO
RIPADO IMITANDO
MADEIRA
PASTILHA DOURADA
PASTILHART REF",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"250
MUTAÇÃO VIDRO MIX GOLD
COLOCAR APLICAÇÃO DA
PASTILHA SOBRE ACMCONFERIR TODAS AS MEDIDAS EXISTENTES NO LOCALCONFERIR TODAS AS MEDIDAS EXISTENTES NO LOCAL
CONFERIR TODAS AS MEDIDAS EXISTENTES NO LOCALPLACA DE ACM PRETO
COM LOGO DA MARCA NO
TAMANHO CONFORME
LEGISLAÇÃO LOCAL",,,,,,,250,,"MUTAÇÃO VIDRO MIX GOLD
COLOCAR APLICAÇÃO DA
PASTILHA SOBRE ACMCONFERIR TODAS AS MEDIDAS EXISTENTES NO LOCALCONFERIR TODAS AS MEDIDAS EXISTENTES NO LOCAL
CONFERIR TODAS AS MEDIDAS EXISTENTES NO LOCALPLACA DE ACM PRETO
COM LOGO DA MARCA NO
TAMANHO CONFORME
LEGISLAÇÃO LOCAL",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,701,,,,,,,70,,1,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"40
 DETALHAMENTO DA PLACA EM ACM PRETORECEPÇÃODETALHE 01
Detalhamento ripado
imitando madeira",,,,,,,40,,"DETALHAMENTO DA PLACA EM ACM PRETORECEPÇÃODETALHE 01
Detalhamento ripado
imitando madeira",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,"10
",,,,,,,10,,"
",,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,10,,,,,,,1,,0,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,10,,,,,,,1,,0,,,,
RF_SETE_LAGOAS_FACHADA_R01.pdf,quantidade_material,10,,,,,,,1,,0,,,,
